17,626.8,137.5
1,0.0,0.0
1,0.0,0.0
21,3.7,9.5
4,0.0,0.0
17,647.05,261.5
12,806.05,428.0
19,238.4,106.5
17,589.8,199.5
5,0.0,0.0
3,0.0,0.0
1,0.0,0.0
15,836.45,529.0
15,859.05,231.0
14,895.75,240.0
15,511.0,524.0
4,0.0,0.0
21,4.65,12.0
5,0.0,0.0
17,258.0,469.0
20,31.9,66.0
22,0.0,0.0
8,98.0,367.5
5,0.0,0.0
11,745.8,371.0
16,644.45,401.0
15,846.9,212.0
20,60.75,102.0
9,338.2,356.0
3,0.0,0.0
6,2.4,5.5
6,0.0,0.0
19,183.0,126.0
7,23.3,86.5
18,332.35,176.0
23,0.0,0.0
15,711.15,378.0
1,0.0,0.0
12,880.8,479.0
18,398.7,190.5
8,140.95,250.5
17,606.7,190.0
8,142.375,531.5
23,0.0,0.0
0,0.0,0.0
12,657.7,439.5
18,64.7,225.0
8,146.15,318.5
18,138.0,280.5
8,143.4,299.0
22,0.0,0.0
1,0.0,0.0
10,406.15,604.5
6,5.45,19.5
6,3.85,13.5
2,0.0,0.0
13,897.95,311.0
14,941.05,312.0
4,0.0,0.0
14,600.3,428.5
5,0.0,0.0
6,2.9,9.5
10,358.4,414.5
14,927.7,197.5
11,678.4,503.0
7,41.1,111.0
22,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
7,25.1,112.5
8,113.6,461.5
4,0.0,0.0
22,0.0,0.0
0,0.0,0.0
15,876.6,178.5
17,104.3,434.5
21,2.9,7.0
17,465.4,216.5
23,0.0,0.0
0,0.0,0.0
15,844.45,243.5
9,204.4,636.0
2,0.0,0.0
19,235.45,144.5
23,0.0,0.0
7,40.5,80.0
12,835.0,360.0
5,0.0,0.0
0,0.0,0.0
10,77.85,195.5
18,335.1,355.5
12,868.55,455.0
6,7.3,15.0
13,919.3,362.0
11,495.65,519.0
12,851.5,314.0
16,812.5,560.0
7,51.0,133.5
15,599.95,410.5
20,67.85,83.5
12,71.2,94.0
16,557.95,454.0
13,878.1,436.0
9,389.9,417.5
11,723.25,380.0
23,0.0,0.0
20,37.35,90.5
8,149.1,338.5
13,687.05,372.0
2,0.0,0.0
18,398.3,159.0
22,0.0,0.0
10,390.55,585.5
21,7.6,17.5
22,0.0,0.0
10,330.25,584.0
18,439.15,126.5
7,27.5,125.5
13,893.7,277.0
6,3.55,10.0
21,5.85,13.0
22,0.0,0.0
14,559.2,631.0
10,307.9,423.5
4,0.0,0.0
3,0.0,0.0
18,416.3,174.0
14,908.7,249.5
20,23.5,37.5
3,0.0,0.0
20,45.05,77.5
21,4.55,13.5
11,725.35,374.0
17,67.05,262.5
19,116.775,309.75
8,46.5,110.0
9,413.0,400.5
7,44.05,145.0
1,0.0,0.0
5,0.0,0.0
3,0.0,0.0
0,0.0,0.0
2,0.0,0.0
19,200.55,160.5
18,109.0,151.0
4,0.0,0.0
13,886.15,321.5
12,807.325,334.5
8,149.1,304.5
5,0.0,0.0
21,2.25,4.0
