12,806.05,428.0
12,657.7,439.5
13,923.8,260.5
1,0.0,0.0
20,67.85,83.5
20,31.9,66.0
4,0.0,0.0
5,0.0,0.0
19,235.45,144.5
10,77.85,195.5
11,495.65,519.0
7,21.85,108.0
9,389.9,417.5
3,0.0,0.0
18,109.0,151.0
16,743.85,211.0
7,23.3,86.5
8,98.0,367.5
1,0.0,0.0
7,27.5,125.5
21,2.25,4.0
12,506.25,567.0
21,2.9,7.0
3,0.0,0.0
8,149.1,304.5
19,225.1,150.5
21,3.7,9.5
4,0.0,0.0
0,0.0,0.0
9,395.95,619.5
11,174.7,551.0
11,724.6,421.0
15,599.95,410.5
23,0.0,0.0
6,5.45,19.5
20,45.05,77.5
23,0.0,0.0
6,2.4,5.5
17,691.3,498.0
12,868.55,455.0
7,51.0,133.5
2,0.0,0.0
20,37.35,90.5
7,44.05,145.0
15,836.45,529.0
20,61.35,102.0
2,0.0,0.0
10,406.15,604.5
17,465.4,216.5
20,60.75,102.0
0,0.0,0.0
3,0.0,0.0
23,0.0,0.0
16,763.4,208.0
21,3.95,7.0
5,0.0,0.0
7,25.1,112.5
6,2.45,6.5
18,332.35,176.0
23,0.0,0.0
6,3.85,13.5
5,0.0,0.0
22,0.0,0.0
16,84.0,225.5
4,0.0,0.0
9,413.0,400.5
9,338.2,356.0
9,204.4,636.0
22,0.0,0.0
15,162.25,540.5
2,0.0,0.0
11,678.4,503.0
3,0.0,0.0
5,0.0,0.0
4,0.0,0.0
12,71.2,94.0
10,358.4,414.5
21,1.45,4.0
3,0.0,0.0
18,439.15,126.5
1,0.0,0.0
15,859.05,231.0
1,0.0,0.0
8,143.4,299.0
17,104.3,434.5
2,0.0,0.0
20,57.1,65.0
21,7.6,17.5
16,721.7,458.5
17,258.0,469.0
22,0.0,0.0
20,71.0,108.5
8,142.375,531.5
21,4.65,12.0
10,390.55,585.5
22,0.0,0.0
17,67.05,262.5
15,711.15,378.0
5,0.0,0.0
3,0.0,0.0
20,23.5,37.5
13,871.5,411.0
1,0.0,0.0
0,0.0,0.0
19,116.775,309.75
2,0.0,0.0
18,398.3,159.0
18,335.1,355.5
14,600.3,428.5
19,208.3,187.0
23,0.0,0.0
19,238.4,106.5
6,2.85,8.0
12,807.325,334.5
1,0.0,0.0
21,4.55,13.5
19,122.45,220.5
3,0.0,0.0
11,723.25,380.0
22,0.0,0.0
7,26.15,112.5
1,0.0,0.0
4,0.0,0.0
17,565.8,301.5
19,183.0,126.0
10,308.75,461.0
2,0.0,0.0
0,0.0,0.0
2,0.0,0.0
22,0.0,0.0
0,0.0,0.0
14,559.2,631.0
12,851.5,314.0
13,878.1,436.0
10,330.25,584.0
19,35.6,98.5
14,899.45,258.5
8,146.15,318.5
23,0.0,0.0
8,113.6,461.5
5,0.0,0.0
18,163.65,485.5
11,745.8,371.0
8,140.95,250.5
14,929.2,448.0
21,5.85,13.0
5,0.0,0.0
15,846.9,212.0
19,200.55,160.5
18,138.0,280.5
18,398.7,190.5
7,41.1,111.0
